PLAYER_NAME,PTS,AST,REB,STL,BLK,TOV,FG3A,FTA,MIN,ARCHETYPE
Eric Gordon,10.815384615384616,2.0615384615384613,1.7538461538461538,0.9846153846153847,0.4461538461538462,1.0769230769230769,5.7384615384615385,0.9692307692307692,27.753846153846155,1
Evan Mobley,15.48936170212766,3.25531914893617,9.212765957446809,0.9574468085106383,1.3829787234042554,1.8297872340425532,1.2340425531914894,3.297872340425532,30.425531914893618,0
Franz Wagner,19.753623188405797,3.7681159420289854,5.27536231884058,1.0434782608695652,0.391304347826087,1.8695652173913044,4.507246376811594,4.3478260869565215,32.46376811594203,2
Fred VanVleet,17.485714285714284,8.114285714285714,3.842857142857143,1.4,0.8428571428571429,1.7142857142857142,8.042857142857143,3.2,36.785714285714285,2
GG Jackson,15.533333333333333,1.3111111111111111,4.288888888888889,0.6,0.5333333333333333,1.4222222222222223,6.311111111111111,3.4,27.22222222222222,1
Gabe Vincent,2.375,1.375,0.625,0.5,0.0,0.375,2.125,0.0,16.0,3
Garrett Temple,3.4166666666666665,1.1666666666666667,1.8333333333333333,0.4583333333333333,0.125,0.5833333333333334,1.6666666666666667,0.8333333333333334,11.75,3
Garrison Mathews,5.111111111111111,0.5873015873015873,1.4285714285714286,0.31746031746031744,0.12698412698412698,0.30158730158730157,3.015873015873016,0.6666666666666666,15.555555555555555,3
Gary Harris,6.686274509803922,1.6274509803921569,1.607843137254902,0.9607843137254902,0.2549019607843137,0.5294117647058824,3.784313725490196,0.8823529411764706,24.333333333333332,1
Gary Payton II,5.2926829268292686,1.0731707317073171,2.6097560975609757,0.7804878048780488,0.4146341463414634,0.6097560975609756,1.1219512195121952,0.4634146341463415,15.268292682926829,3
Gary Trent Jr.,13.764705882352942,1.7058823529411764,2.6323529411764706,1.0735294117647058,0.1323529411764706,0.6617647058823529,6.382352941176471,1.2941176470588236,27.91176470588235,1
Georges Niang,9.60759493670886,1.2025316455696202,3.4050632911392404,0.379746835443038,0.21518987341772153,0.8987341772151899,4.860759493670886,0.759493670886076,22.417721518987342,1
Giannis Antetokounmpo,30.571428571428573,6.685714285714286,11.585714285714285,1.2,1.0571428571428572,3.4,1.6714285714285715,10.742857142857142,35.385714285714286,2
Goga Bitadze,5.135593220338983,1.2881355932203389,4.779661016949152,0.5254237288135594,1.2203389830508475,0.7288135593220338,0.23728813559322035,1.3728813559322033,16.06779661016949,0
Gradey Dick,8.666666666666666,1.1578947368421053,2.263157894736842,0.5964912280701754,0.03508771929824561,0.8596491228070176,4.087719298245614,0.8596491228070176,21.649122807017545,1
Grant Williams,10.232876712328768,2.356164383561644,4.1506849315068495,0.6027397260273972,0.5205479452054794,1.4109589041095891,4.328767123287672,1.8493150684931507,27.82191780821918,1
Grayson Allen,13.76388888888889,3.0277777777777777,3.9027777777777777,0.9305555555555556,0.625,1.2638888888888888,5.958333333333333,2.013888888888889,33.69444444444444,1
Gui Santos,3.55,0.65,2.15,0.2,0.1,0.25,1.2,0.75,8.8,3
Harrison Barnes,12.012658227848101,1.1898734177215189,3.0253164556962027,0.6582278481012658,0.13924050632911392,0.7215189873417721,4.708860759493671,2.329113924050633,28.82278481012658,1
Haywood Highsmith,6.079365079365079,1.0793650793650793,3.253968253968254,0.8095238095238095,0.4444444444444444,0.49206349206349204,2.857142857142857,0.5714285714285714,20.603174603174605,1
Herbert Jones,11.095890410958905,2.6575342465753424,3.5616438356164384,1.3972602739726028,0.7808219178082192,1.2191780821917808,3.6164383561643834,2.0684931506849313,30.589041095890412,1
Hunter Tyson,1.2,0.13333333333333333,0.4,0.06666666666666667,0.0,0.13333333333333333,0.8,0.0,2.533333333333333,3
Immanuel Quickley,17.092307692307692,4.923076923076923,3.7846153846153845,0.7384615384615385,0.15384615384615385,1.4307692307692308,6.369230769230769,3.6153846153846154,29.476923076923075,2
Isaac Okoro,9.212121212121213,1.8636363636363635,2.8484848484848486,0.803030303030303,0.4696969696969697,0.7727272727272727,3.1515151515151514,1.9090909090909092,27.21212121212121,1
Isaiah Hartenstein,7.819444444444445,2.5555555555555554,8.51388888888889,1.1944444444444444,1.1666666666666667,1.2638888888888888,0.041666666666666664,2.0416666666666665,25.63888888888889,0
Isaiah Jackson,6.4035087719298245,0.8421052631578947,4.0,0.5964912280701754,0.9649122807017544,0.6666666666666666,0.07017543859649122,1.736842105263158,12.701754385964913,3
Isaiah Joe,8.16,1.2533333333333334,2.2666666666666666,0.5466666666666666,0.29333333333333333,0.5733333333333334,4.48,0.6266666666666667,18.44,1
Isaiah Mobley,2.5714285714285716,0.2857142857142857,1.1428571428571428,0.14285714285714285,0.0,0.14285714285714285,1.1428571428571428,0.14285714285714285,8.285714285714286,3
Isaiah Stewart,10.69767441860465,1.627906976744186,6.395348837209302,0.3953488372093023,0.8604651162790697,1.372093023255814,3.813953488372093,1.8604651162790697,30.674418604651162,0
