PLAYER_NAME,PTS,AST,REB,STL,BLK,TOV,FG3A,FTA,MIN
Maxi Kleber,6.411363636363636,1.1545454545454545,4.3954545454545455,0.4068181818181818,0.8590909090909091,0.675,3.147727272727273,0.9863636363636363,22.331818181818182
Torrey Craig,5.888646288209607,1.039301310043668,3.9344978165938866,0.5109170305676856,0.5567685589519651,0.6419213973799127,2.611353711790393,0.6724890829694323,19.46069868995633
Grayson Allen,10.54590570719603,2.0148883374689825,3.0173697270471465,0.7270471464019851,0.27791563275434245,0.9900744416873449,5.121588089330025,1.630272952853598,25.379652605459057
Marvin Bagley III,12.038062283737025,0.8754325259515571,6.536332179930795,0.44982698961937717,0.6262975778546713,1.1453287197231834,1.491349480968858,2.7577854671280275,22.380622837370243
Mo Bamba,6.760989010989011,0.8406593406593407,5.43956043956044,0.3626373626373626,1.2637362637362637,0.7884615384615384,2.2472527472527473,1.0631868131868132,16.79945054945055
Mikal Bridges,14.755395683453237,2.7284172661870505,3.9694244604316546,1.169064748201439,0.5701438848920863,1.2428057553956835,4.732014388489208,2.366906474820144,33.298561151079134
Miles Bridges,15.665094339622641,2.67688679245283,6.195754716981132,0.7594339622641509,0.6933962264150944,1.5919811320754718,5.0825471698113205,2.6391509433962264,30.82547169811321
Bruce Brown,8.851203501094092,2.4442013129102844,4.2210065645514225,0.9146608315098468,0.487964989059081,1.1028446389496718,1.8402625820568927,1.7155361050328228,24.89059080962801
Jalen Brunson,18.1129363449692,5.028747433264887,3.1806981519507187,0.7207392197125256,0.09856262833675565,1.7453798767967146,4.102669404517454,3.893223819301848,29.240246406570844
Jevon Carter,5.206310679611651,1.5800970873786409,1.6674757281553398,0.587378640776699,0.24029126213592233,0.5825242718446602,3.0218446601941746,0.33737864077669905,15.240291262135923
Wendell Carter Jr.,11.91906005221932,1.9973890339425588,8.284595300261097,0.6449086161879896,0.7336814621409922,1.5221932114882506,2.297650130548303,3.0130548302872064,27.27415143603133
Donte DiVincenzo,10.742788461538462,2.8822115384615383,4.2860576923076925,1.1899038461538463,0.2692307692307692,1.4326923076923077,5.805288461538462,1.2019230769230769,25.509615384615383
Bruno Fernando,3.963636363636364,0.7318181818181818,3.2363636363636363,0.2636363636363636,0.4636363636363636,0.7272727272727273,0.22272727272727272,1.1409090909090909,10.568181818181818
Shai Gilgeous-Alexander,24.445887445887447,5.112554112554113,4.785714285714286,1.4415584415584415,0.8008658008658008,2.3203463203463204,3.742424242424242,7.01948051948052,33.095238095238095
Aaron Holiday,6.466517857142857,2.0089285714285716,1.5825892857142858,0.5848214285714286,0.17857142857142858,0.8638392857142857,2.497767857142857,0.9464285714285714,16.441964285714285
Kevin Huerter,11.620331950207468,2.933609958506224,3.3983402489626555,0.921161825726141,0.34439834024896265,1.2095435684647302,5.655601659751038,0.9605809128630706,28.147302904564317
Jaren Jackson Jr.,18.471744471744472,1.479115479115479,5.547911547911548,1.0171990171990173,1.9090909090909092,1.8722358722358723,4.933660933660934,4.646191646191646,28.5995085995086
Kevin Knox II,7.25625,0.728125,2.790625,0.378125,0.259375,0.809375,3.128125,1.434375,17.51875
Caleb Martin,8.37620578778135,1.6366559485530547,3.8938906752411575,0.8713826366559485,0.42443729903536975,1.0,2.855305466237942,1.5691318327974277,24.305466237942124
Cody Martin,6.1505791505791505,2.2393822393822393,3.7104247104247103,0.9884169884169884,0.4015444015444015,0.9343629343629344,2.1042471042471043,1.22007722007722,21.91891891891892
De'Anthony Melton,9.075842696629213,2.7752808988764044,3.696629213483146,1.4101123595505618,0.48314606741573035,1.3707865168539326,4.129213483146067,1.3876404494382022,22.884831460674157
Shake Milton,8.075208913649025,2.384401114206128,2.181058495821727,0.4568245125348189,0.20334261838440112,1.0167130919220055,2.32033426183844,1.5181058495821727,18.657381615598887
Svi Mykhailiuk,6.552870090634441,1.3957703927492446,1.7794561933534743,0.5347432024169184,0.09969788519637462,0.8761329305135952,3.7220543806646527,0.7854984894259819,16.274924471299094
Josh Okogie,6.3485576923076925,1.1538461538461537,2.956730769230769,0.9326923076923077,0.4206730769230769,0.8317307692307693,2.1802884615384617,2.141826923076923,19.115384615384617
Michael Porter Jr.,16.223188405797103,1.4057971014492754,6.402898550724638,0.5971014492753624,0.5826086956521739,1.1652173913043478,6.011594202898551,1.8521739130434782,29.089855072463767
Mitchell Robinson,7.821958456973293,0.629080118694362,7.830860534124629,0.9080118694362018,1.8397626112759644,0.6943620178041543,0.0,2.148367952522255,24.0919881305638
Collin Sexton,18.815724815724817,3.697788697788698,2.810810810810811,0.7788697788697788,0.13022113022113022,2.3366093366093366,3.8771498771498774,4.334152334152334,29.86977886977887
Landry Shamet,8.324120603015075,1.5,1.6633165829145728,0.47738693467336685,0.1407035175879397,0.6633165829145728,4.701005025125628,1.1130653266331658,21.07537688442211
Anfernee Simons,15.005141388174808,3.2519280205655527,2.501285347043702,0.5141388174807198,0.12339331619537275,1.6118251928020566,6.526992287917738,2.138817480719794,26.784061696658096
Gary Trent Jr.,13.730120481927711,1.4433734939759035,2.3686746987951808,1.1566265060240963,0.18072289156626506,0.6867469879518072,6.2626506024096384,1.819277108433735,28.185542168674697
Jarred Vanderbilt,5.851132686084142,1.4110032362459546,6.233009708737864,1.0550161812297734,0.42071197411003236,0.9546925566343042,0.5501618122977346,1.4757281553398058,19.990291262135923
Moritz Wagner,9.168044077134986,1.209366391184573,3.955922865013774,0.509641873278237,0.3002754820936639,1.1515151515151516,2.209366391184573,2.369146005509642,16.669421487603305
Lonnie Walker IV,9.994152046783626,1.5146198830409356,2.3128654970760234,0.5380116959064327,0.2719298245614035,0.8947368421052632,4.081871345029239,1.4152046783625731,20.54093567251462
P.J. Washington,13.13076923076923,2.2512820512820513,5.851282051282051,0.9692307692307692,0.9794871794871794,1.6076923076923078,4.874358974358974,2.253846153846154,30.55128205128205
Kenrich Williams,6.368286445012788,1.7774936061381075,4.115089514066496,0.7595907928388747,0.2557544757033248,0.7237851662404092,2.3964194373401533,0.6521739130434783,19.88746803069054
Trae Young,25.300207039337476,9.830227743271221,3.4927536231884058,1.0455486542443064,0.15320910973084886,4.246376811594203,7.511387163561077,7.616977225672878,34.4120082815735
Deandre Ayton,16.43718592964824,1.6306532663316582,10.469849246231156,0.7336683417085427,0.9547738693467337,1.728643216080402,0.3065326633165829,2.341708542713568,30.829145728643216
Luka Dončić,28.61777777777778,8.222222222222221,8.624444444444444,1.2355555555555555,0.45111111111111113,3.948888888888889,8.751111111111111,8.231111111111112,34.913333333333334
